Station1_mp_0,Station1_mp_1,Station1_mp_2,Station1_mp_3,Station1_mp_4,Station1_mp_5,Station2_mp_6,Station2_mp_7,Station2_mp_8,Station2_mp_9,Station2_mp_10,Station2_mp_11,Station2_mp_12,Station2_mp_13,Station2_mp_14,Station2_mp_15,Station2_mp_16,Station2_mp_17,Station2_mp_18,Station2_mp_19,Station2_mp_20,Station2_mp_21,Station2_mp_22,Station2_mp_23,Station2_mp_24,Station2_mp_25,Station2_mp_26,Station2_mp_27,Station2_mp_28,Station2_mp_29,Station2_mp_30,Station2_mp_31,Station2_mp_32,Station2_mp_33,Station2_mp_34,Station2_mp_35,Station2_mp_36,Station2_mp_37,Station2_mp_38,Station2_mp_39,Station3_mp_40,Station3_mp_41,Station3_mp_42,Station3_mp_43,Station3_mp_44,Station3_mp_45,Station3_mp_46,Station3_mp_47,Station3_mp_48,Station3_mp_49,Station3_mp_50,Station3_mp_51,Station3_mp_52,Station3_mp_53,Station3_mp_54,Station3_mp_55,Station4_mp_56,Station4_mp_57,Station4_mp_58,Station4_mp_59,Station4_mp_60,Station4_mp_61,Station4_mp_62,Station4_mp_63,Station4_mp_64,Station4_mp_65,Station4_mp_66,Station4_mp_67,Station4_mp_68,Station4_mp_69,Station4_mp_70,Station4_mp_71,Station4_mp_72,Station4_mp_73,Station4_mp_74,Station4_mp_75,Station4_mp_76,Station4_mp_77,Station4_mp_78,Station4_mp_79,Station4_mp_80,Station4_mp_81,Station5_mp_82,Station5_mp_83,Station5_mp_84,Station5_mp_85,Station5_mp_86,Station5_mp_87,Station5_mp_88,Station5_mp_89,Station5_mp_90,Station5_mp_91,Station5_mp_92,Station5_mp_93,Station5_mp_94,Station5_mp_95,Station5_mp_96,Station5_mp_97
0.00019699284219278277,8.0,3.0,0.00020466865933810985,15.0,6.0,34947.76334718779,0.0036711227003703006,56301.43,39255.08,16052.34,0.003998047,0.001291016,29.30340940935314,0.0009270420939383726,1129.0896124940718,26071119.542528942,0.001607422,40262.55,7638907.9155493155,0.003140625,33644.74,0.003673828,51733.18,33590.9,16552.23,0.003976563,0.001347656,34.60799,0.0008637963746064628,1262.1715729281382,26479770.0,0.001574219,35640.46,4745050.0,0.003011719,-0.002015914952808942,0.0005817013141057538,0.0007500786705450113,0.0020389465638082395,66.34724,0.003976136,97.84235,0.00439087,762.888820112346,0.005094911,0.004985048,-20.96427836528789,73.38999213431687,0.004121564083277145,112.8269,0.004535524,774.4414281348384,0.005228578,0.005116884,-5.066073,33694.73,19132.45,12141.64,0.003705078,0.0007187501,21.14933,0.0013430704971299366,2126.6480019334062,26355370.0,0.002214844,21378.13,10657487.126410902,0.003212891,33740.87,20161.08,11937.83,0.003708984,0.0007285157,26.91733,0.001128906,2163.0,24619620.0,0.002195313,22020.3,10437060.0,0.003212891,11360.39,6130.741,0.005417969,241.615,0.0004980469,5233.1534894516735,4276334.548380815,0.004900391,11190.56,5814.142,0.005361328,406.9643,0.000625,5383.301625551743,4314918.644771812,0.004882812
0.00016884773425157894,6.0,2.0,0.000253679276000786,16.0,6.0,37358.20468229731,0.003615906494774684,57528.09,40264.48,16269.6,0.003962891,0.001291016,33.785050811841046,0.0009639286321995426,1155.2089971030941,24811970.97642868,0.001570313,41393.08,8632746.341475967,0.003140625,37307.41,0.003648438,55736.17,37776.55,16377.27,0.003916016,0.001287109,36.53066,0.0007895892178352595,1186.5085628057222,25510870.0,0.001570313,38955.14,7499164.0,0.003095703,-0.0011544776411916942,0.0018674483925762433,-0.0005906302596462814,0.0006300967666789888,82.70516,0.003988954,118.7475,0.004403688,765.9844636213921,0.005116884,0.00499878,-20.68258872074835,75.50143487220411,0.00411831663608117,99.03257,0.004532777,770.1698173007017,0.005228578,0.005120546,-5.12711,32733.39,18513.35,12166.63,0.003640625,0.000734375,28.83999,0.0009534911684309727,2164.29203066884,29038750.0,0.002146485,20524.46,10998744.334582549,0.003146484,35130.96,21274.3,12139.71,0.003617188,0.000734375,23.07199,0.00115625,1905.362,25344330.0,0.002070313,22998.93,9471895.0,0.003117188,11450.76,5778.894,0.005384766,236.4879,0.0006230469,5670.564834248567,4264706.111201141,0.004869141,11204.66,5960.265,0.005361328,368.511,0.0005761719,5275.473293780626,4311314.320695104,0.004839844
0.00020790642592062554,7.0,2.0,0.000168871270383841,13.0,5.0,37729.68029098903,0.0036488366531210368,57539.63,40206.79,16183.08,0.00396875,0.001283203,38.720516517235914,0.0009595183422379303,1164.7225995236386,25636536.08588565,0.001570313,41456.53,8121744.095614943,0.003144532,37142.07,0.003574219,56505.24,38955.14,16461.87,0.003943359,0.001300781,36.53066,0.0009110667888304697,1138.5092208998176,25910660.0,0.001570313,40343.3,7377616.0,0.003111328,0.0012832349204307605,0.0019908412879284356,-0.00036604697542712413,0.0010700126811410535,63.6311,0.004039307,93.99702,0.004448548,763.9590637839688,0.005173646,0.005050966,-21.08940994920886,90.55685624074029,0.004172048286398853,120.6702,0.004585878,775.0406551098067,0.005280763,0.005175477,-5.432295,35321.3,21410.81,12030.12,0.003589844,0.0007285157,49.98932,0.0009746928924887179,2214.8931616946193,28642770.0,0.002148438,23516.13,11082129.15132192,0.003078125,34546.47,20470.63,12305.06,0.003619141,0.0007402344,46.14399,0.001166016,1963.042,28580640.0,0.002119141,22552.87,9844051.0,0.003103516,11412.3,5950.01,0.005357422,249.9466,0.0005039063,5481.047876014974,5258616.843080711,0.004869141,11089.94,5537.278,0.005318359,402.4781,0.0005292969,5429.4549611568555,4415032.709214422,0.004871094
0.00017255325765158134,8.0,2.0,0.00020615009209947507,14.0,4.0,35457.895226259614,0.0036492935117060712,56730.19,39537.71,16011.96,0.00396875,0.001275391,31.515348568127237,0.0009776947549147933,1138.992733056342,25787823.33116733,0.00159961,40652.86,7883201.5608123345,0.003117188,36174.96,0.00366211,53211.71,36059.61,16317.67,0.003957031,0.001345703,30.76266,0.0008670202824337687,1212.8845462641116,25739000.0,0.001595703,36807.52,5840789.0,0.003046875,-0.0017094103462748668,0.0013776723840614351,-0.00134393485437772,0.0017751811450885794,90.70101,0.004046632,119.4189,0.00446045,764.9118895579373,0.005157167,0.005038148,-20.479717555592387,107.13053294403161,0.004142443708901026,156.1327,0.004562989,771.5096147612317,0.005271608,0.005159913,-5.218666,34531.09,20211.07,12147.4,0.003705078,0.0007304688,15.38133,0.0011520327882676,2323.4977203201306,28232270.0,0.002177734,22345.23,10676969.442209017,0.003207031,34465.71,20324.5,11887.84,0.003619141,0.0007402344,11.536,0.001035156,2088.016,25773050.0,0.002113281,22447.13,9634029.0,0.003140625,11375.13,6245.46,0.005378907,246.1013,0.0005507813,5162.106438962875,4049672.909006239,0.004855469,10938.05,6354.411,0.005269532,378.7652,0.0006796875,4697.067927815106,4300496.169984915,0.00478125
0.00017221150688940704,6.0,3.0,0.0002362372061185842,14.0,5.0,38550.64701000349,0.0036459371613425545,55153.6,37418.93,16198.46,0.003908203,0.001300781,37.26655315695336,0.0009081831456208563,1158.2462826107742,25889672.47483513,0.001546875,38609.06,5994584.149723556,0.003035156,38722.5,0.003648438,57410.81,39889.56,16263.83,0.003947266,0.001275391,34.60799,0.0008954392747457051,1175.2791764842598,26567130.0,0.001603516,41087.38,9866417.0,0.003201172,-0.001782528984511528,0.0022751431808815917,-0.00024312972468971974,0.0017746539564080352,90.73154,0.00408783,131.9315,0.004497071,766.5861699777377,0.005202943,0.005071107,-20.80843492170546,80.97697869132463,0.004119828262980357,112.7354,0.004539186,770.8999265878688,0.005237733,0.005136109,-5.554369,34154.24,20026.49,12220.47,0.003494141,0.0007519532,21.14933,0.0012713728441844077,1727.6709878635497,25791410.0,0.001964844,21870.33,11243629.322715534,0.003013672,33008.34,18428.75,11978.21,0.003707031,0.0007636719,19.22666,0.0011875,2187.994,25235160.0,0.002181641,20903.23,11071180.0,0.003177735,11469.34,5794.275,0.005416016,237.1288,0.0005507813,5734.11354107143,4487813.177019146,0.004916016,11219.4,5879.513,0.005355469,378.7652,0.0004980469,5322.848921685926,4475523.35407395,0.004929688
0.00017323566623504133,7.0,1.0,0.000201967714011074,13.0,3.0,38778.619606765926,0.0036569419451093054,55447.77,38097.63,15871.61,0.0039375,0.001300781,30.269346555985127,0.0009009734556259528,1156.9811225535502,26461624.058669675,0.001576172,39249.31,5043578.76319586,0.003103516,38161.08,0.003654297,56584.07,39387.74,16240.76,0.003972657,0.001240234,28.83999,0.000861795656067971,1178.1232437891,25848430.0,0.001603516,40625.94,8651817.0,0.003140625,-0.0020232121366826755,0.0016618192037863824,-0.0011133821676237734,0.002205441706550703,73.82428,0.004052125,101.4741,0.004466859,763.426536105058,0.005178224,0.00506836,-21.11680400950249,79.82901801699016,0.004152521899686183,116.4281,0.004569398,771.0544553608473,0.005279847,0.005165407,-4.943999,33494.77,19044.01,12260.84,0.003728516,0.0007363281,48.06665,0.0011997612751003955,2186.688201617568,29359230.0,0.002199219,21264.69,11447474.935816243,0.003224609,35309.77,22151.04,12083.96,0.00363086,0.0007421875,59.60265,0.0009472657,2205.298,26100450.0,0.002119141,23927.58,10429370.0,0.003152344,11220.04,6328.135,0.005240235,226.8746,0.0005507813,4877.003047661268,4430016.763538418,0.004722657,10761.16,6508.865,0.00534375,405.0416,0.0004257813,4092.6892971745983,4490514.444240894,0.004855469
0.00016423245152638166,8.0,3.0,0.000217819178775439,14.0,4.0,39465.970156227515,0.0036281041830634273,56572.53,39512.71,15919.68,0.003994141,0.00128125,39.713534246387894,0.0009087409438429708,1129.0878889350204,25452437.731630288,0.001609375,40606.71,6625636.466637665,0.003140625,38774.41,0.003705078,56712.88,39679.98,16263.83,0.003947266,0.001287109,38.45333,0.0009202896603172566,1148.9887032632146,23558620.0,0.001566406,40760.52,8028363.0,0.003085938,-0.00038923116761493644,0.0013023476458391575,-0.0020068036859147934,0.0005184573595277174,90.97569,0.003931275,111.6978,0.004326784,763.989702704008,0.005086671,0.004965821,-21.09643266751497,78.83219320547173,0.004161684971832306,106.6622,0.004577638,774.2365205161376,0.005281678,0.005163576,-4.943999,33871.61,20159.15,12128.18,0.003597656,0.0007128906,24.99466,0.001189824711698537,2027.4984425148714,28512580.0,0.002119141,22076.05,11259380.99786329,0.003128906,32575.73,18947.87,11978.21,0.003576172,0.0007597657,24.99466,0.001091797,1924.589,25128570.0,0.002097656,20970.52,11095810.0,0.003076172,11351.42,6345.439,0.005240235,250.5875,0.0005546875,5007.011475329919,4976321.416305427,0.00471875,11034.18,5858.364,0.005404297,390.9421,0.0005527344,5157.89649671897,4567356.347126621,0.004945313
0.0001982413712813096,12.0,3.0,0.00019526734831989872,12.0,5.0,35931.662316081645,0.0036747859697589614,54938.26,37622.73,16063.88,0.003900391,0.001277344,39.275547608775994,0.0008699742253863559,1217.8402480843058,26749205.506501842,0.001576172,38826.32,6022892.875692021,0.00309961,36313.39,0.003650391,54138.43,38172.61,16277.29,0.003945312,0.001285156,36.53066,0.0008902642523546653,1173.6783446935037,24576070.0,0.001595703,38351.42,7820550.0,0.003076172,-0.0010439810997234934,0.001147692474317493,-0.0013937769372247533,0.000510766619590324,61.03702,0.003992616,93.93597,0.004403688,768.4231693872606,0.005098573,0.004975892,-21.36123906873376,97.72229549824762,0.004180964009468195,120.9754,0.00458954,772.9838540286992,0.005289918,0.005184633,-5.12711,32846.83,18472.98,11941.68,0.0036875,0.0007304688,30.76266,0.0010946114690879214,2101.9236320679875,25817460.0,0.002238281,20722.5,11032320.365817383,0.003179688,32541.13,18157.66,11734.03,0.003607422,0.0007363281,30.76266,0.0011875,2199.53,24064170.0,0.002128906,20524.46,11172990.0,0.00309961,11541.76,5498.184,0.005220703,234.5653,0.001810547,5973.835311070492,5124385.047221762,0.004685547,11280.92,5846.828,0.005318359,389.6603,0.0005566407,5468.401943983763,4320599.6570435325,0.004873047
0.00017676203650626734,9.0,2.0,0.00023284541642097203,14.0,3.0,36680.888535952414,0.003627683894165947,56124.55,38878.23,16233.07,0.003958985,0.001302734,29.51616428757746,0.0009313972722943873,1200.0169893920902,25180278.096167963,0.001570313,40026.07,7032747.679233337,0.003085938,36574.88,0.003646485,54434.52,37513.14,16342.66,0.003916016,0.001300781,28.83999,0.0009032444745399865,1217.8728953932143,23614160.0,0.001546875,38530.23,5475047.0,0.003015625,-0.00026136678755801584,0.0019844377467036368,-0.00038962343778325693,0.0012550837257829575,82.27791,0.003994447,127.842,0.004411012,768.2773603639263,0.00511963,0.004984132,-21.029117857967503,80.38138890961973,0.004125678685559462,111.8809,0.004544679,774.902160945395,0.005246888,0.005133363,-4.455703,33091.01,19255.5,12120.49,0.003601563,0.0007304688,19.22666,0.001059668063514058,1892.3173053724056,28232270.0,0.002123047,20857.08,10792937.844306404,0.003070313,32741.08,18357.62,11893.61,0.003628906,0.0007207032,21.14933,0.001011719,2359.111,25399610.0,0.002107422,20341.81,10737780.0,0.003117188,11336.04,6254.433,0.005283203,248.0239,0.0004804688,5101.292211468159,4455262.819401777,0.004765625,11332.19,5330.912,0.005455079,383.2514,0.0005761719,5956.227211345316,4381783.91380007,0.004929688
0.00019970649076825334,5.0,2.0,0.00023287428157494947,15.0,6.0,35639.986479061794,0.0036865751714232737,57733.82,40508.66,16177.31,0.003980469,0.001314453,27.767800136374817,0.0009408939596688885,1134.8948561834554,28801735.172428172,0.001572266,41656.49,7771807.134173966,0.00316211,35688.53,0.003667969,54048.07,36376.85,16771.42,0.003962891,0.001287109,30.76266,0.00094015253426662,1158.5380754934827,27042840.0,0.001595703,37688.1,5906430.0,0.003119141,-0.0005095145014899851,0.0008165300580367564,-0.0018052734183976863,0.0016401752489704352,102.3591,0.004043885,131.8705,0.004456788,765.971839995223,0.005160829,0.005034486,-20.962897187893763,101.88241800409936,0.004146058098992097,138.9508,0.004562074,771.2833593306077,0.005255128,0.005150758,-4.486221,34938.69,20516.77,12153.17,0.003619141,0.0007539063,34.60799,0.0013037289753245079,2157.551330405677,27998600.0,0.002160156,22777.83,10384905.710363911,0.003121094,34115.79,20747.49,11889.77,0.003740235,0.0007480469,49.98932,0.001091797,2001.496,27489230.0,0.002117188,22406.75,10355930.0,0.003226563,11480.88,5551.378,0.005236329,232.0017,0.0006308594,5876.030728301097,4421161.836049602,0.004767579,11275.8,5373.852,0.005400391,389.6603,0.0006015626,5961.808884374883,4118242.2714065393,0.004839844
