Station3_mp_40,Station3_mp_41,Station3_mp_42,Station3_mp_43,Station3_mp_44,Station3_mp_45,Station3_mp_46,Station3_mp_47,Station3_mp_48,Station3_mp_49,Station3_mp_50,Station3_mp_51,Station3_mp_52,Station3_mp_53,Station3_mp_54,Station3_mp_55
114.85660468279767,0.00397952273090293,152.9283,0.004394532,765.9071968047341,0.005098573,0.004975892,-21.016396082381696,76.4747416601001,0.004207392080702484,104.9532,0.004635316,771.87869127308,0.005339357,0.005219423,-4.547258
65.49875663298477,0.0040189293750745635,106.8758,0.004421998,765.0544328154808,0.005110475,0.004982301,-21.33022875393194,82.7111965423219,0.0041426917536128,114.8412,0.004558412,771.1463456436434,0.005260621,0.005145265,-4.974517
85.28607424483502,0.003920136454853321,116.7333,0.004333192,767.9084874916942,0.00512787,0.004992372,-21.580089596255647,79.6457324662008,0.00419791921511179,110.1413,0.004608766,776.4616963363717,0.005323793,0.005203858,-5.12711
57.945994254841196,0.004015566319575922,89.72443,0.004426576,763.9641619658453,0.005148011,0.005027162,-20.674183177471274,74.65586432680955,0.004124071663983544,106.1739,0.004539186,778.5144200484693,0.005238649,0.005125123,-5.005036
69.38479840373947,0.004081470957841433,105.1058,0.004501649,768.8440372120359,0.005204774,0.005083925,-20.9326687465603,92.72895559121659,0.0041592854511233535,129.4595,0.004569398,774.6492922290178,0.005271608,0.005155336,-4.486221
71.23090804594116,0.004010360615665061,103.2441,0.004423829,765.8667101111336,0.00515442,0.005037233,-20.962462811445885,82.1987576214044,0.004118686912589866,107.3641,0.004535524,768.9930974070182,0.005229494,0.005126955,-4.486221
81.50022099464361,0.003957122100553945,106.8453,0.004371644,764.4556937578175,0.00509308,0.00496399,-21.06386958382406,112.33201124943554,0.004133213405192685,131.9926,0.004551088,771.0812545991075,0.005266115,0.005148011,-4.394666
62.10862764870174,0.004060175935446597,91.06724,0.004469606,766.0564662686844,0.005171815,0.005056459,-21.400528914589106,98.63322309099692,0.004146495891215996,126.4687,0.004553834,772.0967889119768,0.005268861,0.005156251,-4.91348
54.522891678457505,0.004017831657770828,83.95642,0.004427491,762.4542968792059,0.005115968,0.004990541,-20.88765956184581,96.63145391705305,0.004138215192489429,139.7137,0.004558412,772.1086363517741,0.005256959,0.005141603,-4.577776
54.67691504174192,0.004047286762864635,86.73361,0.004458619,763.7646242863466,0.005150758,0.005040895,-20.588218260636427,69.20457121933835,0.0041879473001426555,97.68975,0.004606019,772.2628899820514,0.005302736,0.005192872,-4.699851
85.50291094905279,0.0039532191198689915,112.3997,0.004367067,767.6649614351496,0.005092165,0.004942933,-20.790666718662568,102.21819584863684,0.004109097068429173,138.9813,0.004521791,773.5700859875053,0.005218507,0.005108644,-5.066073
92.48404158748085,0.003985922815020697,126.0109,0.004397279,766.942688387012,0.005098573,0.004976808,-20.838144074432755,61.63171260809634,0.004179316628087041,89.17509,0.004586793,774.9853068576825,0.005289918,0.005184633,-4.852443
72.78798721358915,0.004046584161395739,98.08649,0.00446045,763.5665508014177,0.005156251,0.005037233,-20.453614127198975,103.98038469313451,0.004185775536797737,134.9834,0.004541017,773.5852666054599,0.005237733,0.005126955,-4.547258
87.16086877449924,0.003987661570969519,110.1108,0.004394532,765.5330632927526,0.00511963,0.004984132,-21.31660837100745,95.25995600065914,0.004155035048264717,124.0272,0.004574891,774.3228622104574,0.00528534,0.005169984,-5.035554
94.37748409189247,0.003955868816116909,119.3884,0.004370729,765.4429494782926,0.005079347,0.004948427,-20.81046713469404,71.47880580353365,0.004120166478123051,98.39168,0.004540101,772.1730303078671,0.005246888,0.005135194,-4.882962
60.00730714673172,0.0039405428696601096,88.32057,0.004339601,765.4816363422644,0.00505829,0.004923707,-21.20312031558161,103.342950669309,0.004126399469382464,125.0343,0.004541017,770.4954669937268,0.005246888,0.005134278,-5.798517
92.68177926348326,0.003927501415049745,121.3416,0.004348756,766.0875318248743,0.005055543,0.004918214,-21.08268911315731,60.0919741083011,0.004112099788100559,94.42427,0.004523622,770.8868460422983,0.005245057,0.005136109,-5.767999
59.650230659987706,0.004076306347211427,88.32057,0.004492494,765.355125695017,0.005201112,0.005070192,-20.719615829192016,85.90502562763915,0.00419012847885531,116.0314,0.004606019,774.1244676723352,0.005308229,0.005195619,-4.821925
65.44426690470593,0.0040107620573937965,98.02546,0.00441742,765.3961721159155,0.005117799,0.004990541,-20.911582918998633,89.50385231107848,0.004097126315827488,110.4465,0.004508058,773.3231789545388,0.005247804,0.005141603,-5.066073
81.18548254362344,0.004054610817375029,112.888,0.00446869,767.1495095205174,0.005172731,0.005053712,-20.489074128515345,84.79892551553715,0.00413757654323584,105.8382,0.004558412,771.6879916494131,0.005245057,0.005141603,-5.615406
104.17655063269686,0.0040008901827160055,129.429,0.00441742,764.4630654880813,0.005104982,0.004987794,-21.387266173957176,72.10362170999157,0.004145493251447489,100.3143,0.004561158,773.9710266424191,0.00528534,0.005153505,-5.096591
77.30783351175593,0.003982418966748556,113.712,0.004398195,764.0591946878778,0.005087587,0.00496399,-21.13603627719886,77.42055094027035,0.004142065575307422,115.7872,0.004551088,772.9722373440383,0.005260621,0.005142518,-5.462813
94.75588571981402,0.0039598368296471205,125.37,0.004367067,764.7992753983109,0.005072023,0.004957582,-21.153717225219488,101.68470464629758,0.004178666813611831,134.7087,0.004592286,772.4216786342113,0.005300905,0.00519745,-4.974517
78.9108826982116,0.003987597674214162,103.7935,0.004394532,768.888526358996,0.005113221,0.00497223,-21.141856957393554,97.4436694811962,0.004128942370902897,128.9407,0.004541017,772.2602528878683,0.005246888,0.005136109,-5.066073
64.4275759298339,0.004077381322988762,108.4628,0.004489747,764.3538062132499,0.005209352,0.005075685,-21.401630871522613,90.51534953201072,0.004143828841928871,108.9816,0.004555665,772.645985179709,0.005262452,0.005143434,-5.401776
76.88974793612813,0.003918947943631484,103.5493,0.004340516,762.6876553623177,0.005092165,0.004983217,-20.727200515527215,72.78817372275627,0.004130608900199957,99.03257,0.004540101,774.2930649484117,0.005239564,0.005126955,-5.279702
115.48280735817752,0.004008151851980182,146.733,0.004412843,765.90603956302,0.00511139,0.004994203,-21.211552476748814,76.70792163440281,0.004174434767887158,107.2421,0.004568483,772.6588744851126,0.005256959,0.00514618,-5.645925
56.240321458511396,0.004064539873157236,90.57894,0.004474183,763.2614069861467,0.005169984,0.005056459,-21.050015009683438,88.22389006702723,0.004154461161817329,113.9561,0.004562989,771.086353238743,0.005279847,0.005169068,-4.577776
114.86848798317301,0.004022551793601988,143.5591,0.0044339,766.3229975767163,0.005126955,0.004987794,-20.791737672391168,86.39171816331438,0.004161067920381965,119.48,0.004578554,774.5798918830743,0.005278016,0.005168153,-4.943999
71.20659388676646,0.004011201650220341,110.0192,0.004426576,763.539533839939,0.005140687,0.005013429,-20.925966255547674,95.84302563038347,0.004133247154632083,130.5277,0.004552918,771.8968065624684,0.005249635,0.005137941,-4.51674
105.61942207057729,0.004050092325598691,144.2915,0.004464113,765.9792618711424,0.005166322,0.005040895,-20.891857864840084,91.44515268778416,0.004107176229749707,120.304,0.004518128,767.2780498604108,0.005217592,0.005101319,-4.91348
90.80688309760716,0.004004229649309257,121.8909,0.004419252,769.1455080649063,0.005130616,0.005012514,-20.427989192291538,100.06594713358434,0.00412397063575764,134.7087,0.004534608,773.4186863434848,0.005248719,0.005137941,-4.882962
73.08343295614122,0.0040329322804627315,99.79553,0.004440309,766.6249238518235,0.005140687,0.005013429,-20.958051262806354,81.11459888683933,0.004153681437726491,119.0527,0.004562989,775.1618722988799,0.005286256,0.005164491,-4.333629
101.48498357793838,0.003984386093318074,149.4491,0.004404603,765.9664684891752,0.005097657,0.004985963,-20.85741425980102,82.81696766001266,0.004190968232200094,121.0059,0.004534608,772.537318696275,0.005239564,0.005134278,-4.669332
96.61899139169952,0.003995713573119896,129.0323,0.004405519,765.0286518676539,0.005115968,0.004982301,-21.193112102294307,97.63589364000062,0.004152480432777195,128.0557,0.004572145,777.7892068316128,0.00528534,0.005165407,-5.645925
61.29811799829789,0.003971454550506833,85.81805,0.004386293,764.5021129330187,0.005083925,0.004953919,-21.1766605743329,63.456148018975846,0.004192076832610009,95.49242,0.004605104,772.4389310463303,0.005307313,0.00518921,-4.852443
68.3755677241593,0.003984954172069039,103.7019,0.004355165,764.7896519228898,0.00508484,0.00494568,-21.337859101113708,84.3994166468904,0.004195249133355795,112.949,0.004611512,774.0524922299549,0.005335695,0.005211183,-4.91348
99.06706025562802,0.003932596904984723,126.194,0.004334108,765.4014483339333,0.005080262,0.004955751,-21.156954020535267,85.6271604661502,0.0041081901667421586,114.7191,0.004526368,773.5378284031692,0.005216676,0.005110475,-5.462813
77.37636212692539,0.004002908769189225,102.8474,0.004419252,765.1406663799607,0.005104982,0.004996949,-20.82492161014611,81.83827366147666,0.00416339338076454,122.1046,0.004572145,774.3828639765336,0.005280763,0.005171815,-5.279702
60.260935734576286,0.003925063129578769,101.8098,0.004336854,762.4283494216302,0.005043641,0.004924623,-20.850458604595033,90.44767506331664,0.0041639743317894275,114.1087,0.004577638,773.0132822039371,0.005278932,0.005174562,-4.91348
62.32305201213405,0.0040782913445243174,92.19642,0.00449524,762.7702562369983,0.005187379,0.005072023,-21.165855632957886,88.43183391925925,0.004114083256313073,126.2856,0.004522706,772.2809383827574,0.005225831,0.005115053,-4.91348
100.8975566348336,0.003987345694861282,129.429,0.004400941,763.4147583912498,0.005104066,0.004977724,-21.248659967078964,96.49011634154195,0.004104964805490284,138.1573,0.004514467,773.4754416768623,0.005221254,0.00510315,-5.645925
64.08818754115433,0.003985899690562069,94.42427,0.004391786,764.1822990839607,0.005092165,0.004974977,-21.023793028049226,68.79514816907327,0.004118929468867786,104.3428,0.004532777,773.6400706336797,0.005247804,0.005134278,-4.91348
66.48334381755384,0.003936684308180147,95.76709,0.004342347,763.9254712526384,0.00505005,0.004917298,-21.394570673451362,77.50250215958845,0.004148904185480205,111.6978,0.004561158,772.0870235697458,0.005267946,0.005156251,-4.91348
61.09822215369132,0.003953568515875654,95.24828,0.004367067,763.9871379332676,0.005064698,0.004943849,-21.1716943195863,80.23970781130812,0.004175221070064286,110.1108,0.004584962,772.3948129804687,0.005287172,0.005186464,-4.974517
58.748659084142744,0.003996362948360803,90.54842,0.004414674,764.8562976732787,0.005116884,0.004986878,-20.99008893277727,81.592006002512,0.004171570839085331,116.6112,0.004582216,776.3108042746426,0.005276185,0.005169984,-4.669332
76.97514204893834,0.0040655235682437,114.8106,0.004476015,763.8510104382311,0.005198366,0.005067445,-20.9339424076867,68.60612949285697,0.004171169554396539,96.71317,0.004579469,775.7958803428564,0.005294496,0.005175477,-4.638813
122.3074345737519,0.004020757875067366,148.9303,0.004426576,766.1920201506194,0.005117799,0.004997865,-21.425461560414576,77.14523214417189,0.004118132715032005,105.6551,0.004539186,773.3592765250402,0.005234987,0.005126955,-5.218666
103.51438978174457,0.003925113718725241,124.9428,0.004319459,763.2502133092819,0.005043641,0.004927369,-20.3217638417752,86.35248439916676,0.0041514352807379955,112.7659,0.004566652,774.0033573093946,0.005265199,0.005161745,-5.493332
84.05243769552467,0.003960080605530603,120.365,0.004378053,766.755885260873,0.005117799,0.004982301,-20.952627146375267,111.04760349310621,0.0041401869040927665,145.4817,0.004550172,772.528145925773,0.005256044,0.005143434,-4.943999
59.692542238569985,0.004018670342261876,100.0397,0.0044339,765.8023869500558,0.005148011,0.005022584,-20.95768939953373,70.81260615317656,0.004183797445432326,114.8717,0.004593202,773.714786265741,0.005302736,0.005193788,-4.455703
73.72250102284465,0.003950819264076692,100.9552,0.00436432,764.0132581198253,0.005079347,0.004957582,-21.32459796060203,82.9249440624081,0.004149523135742473,108.7375,0.004558412,768.8348362103931,0.005251466,0.00514618,-4.91348
65.3531243857924,0.003985617660448693,95.03465,0.004405519,763.7099498755769,0.005096742,0.004971315,-20.72753564708065,94.06386082768057,0.004150312584105924,123.3253,0.004559327,774.1043259127506,0.005263368,0.005144349,-5.706962
69.82389524950713,0.004040094641550306,98.57479,0.004459535,762.4481139054028,0.005141603,0.005042726,-21.14291762594539,85.38771204990302,0.004126855369913679,112.9185,0.004541017,773.4363484150155,0.005253297,0.005138856,-4.821925
94.72196189212289,0.004035379063780925,139.9274,0.004443055,768.0178318323965,0.005138856,0.005031739,-20.871708714813682,70.65091816207453,0.004162835079197746,96.43849,0.004575807,771.5863927928374,0.005274354,0.005164491,-4.608295
78.06319681220022,0.003990216823951262,111.24,0.004395448,766.6742247301714,0.00511139,0.004984132,-21.014922590138678,71.7829068711382,0.004172393053710881,105.472,0.00455475,773.0194280315819,0.005256959,0.00514618,-5.249184
68.57263924262475,0.003931230059263053,111.6978,0.004342347,765.4454882598056,0.005044557,0.004915467,-20.727593936702462,75.60750377156766,0.004146966228749982,93.75287,0.004553834,772.536145553967,0.005244142,0.005137025,-4.699851
84.83447446035576,0.003955870532759009,121.8604,0.004304811,765.6069174620902,0.005065614,0.00490265,-21.373848625779974,79.14280125654005,0.004101117325575478,99.79553,0.004510805,771.8993387853615,0.005202028,0.005089418,-4.91348
78.93274767659608,0.004060558273015791,117.2521,0.004466859,766.3404372174788,0.00516266,0.00503357,-20.613107501497023,102.92487888879154,0.004104998001671435,128.0557,0.004518128,778.5116877556547,0.005245057,0.005131532,-4.852443
84.26909713657554,0.003960566293922722,124.7597,0.00438263,765.7446011389094,0.00508484,0.004961244,-20.909981845915624,71.25378937381186,0.004111303018483282,92.34901,0.004524537,774.9936604395464,0.005226747,0.005115053,-4.699851
91.65494147420709,0.00404601990651396,124.7902,0.004456788,762.2214115988397,0.00515442,0.00503357,-20.855104609305755,56.20235000626949,0.004174946145672873,76.81509,0.004587709,778.315329147797,0.005297242,0.005187379,-4.51674
97.81910096574572,0.004009597657932138,125.6142,0.004429323,766.6533333138535,0.00512787,0.005009767,-21.245321170291593,88.6323942550818,0.004168121782422301,116.8859,0.004572145,773.2461450575453,0.005265199,0.005159913,-4.364147
56.13631096678407,0.003955985803905942,91.86072,0.004367982,763.893703792376,0.005092165,0.004942018,-21.23870658167328,88.0204871244207,0.004162282565694333,124.1493,0.00457306,773.1348081355425,0.005262452,0.005158082,-4.486221
64.19606105214842,0.004061845611530926,89.87701,0.004481507,766.5000630124717,0.005161745,0.005040895,-21.23705650388962,60.95028421991843,0.004174712354411863,94.42427,0.004573976,772.7550514619272,0.005260621,0.005157167,-4.608295
66.38244845686364,0.003974431161667606,95.03465,0.004379884,763.6887759530641,0.005085756,0.004974977,-20.579963990575273,74.93467937088553,0.004138969301468604,108.066,0.004550172,772.2524589395931,0.005238649,0.005133363,-4.730369
78.9856346493914,0.004033231339969276,115.4515,0.004443055,763.0039910871207,0.00514618,0.005027162,-20.79069085185006,58.698082666478626,0.004137526820809052,92.56264,0.00455475,774.5077184952451,0.005270692,0.00514618,-4.730369
