characteristics_M1_0,characteristics_M1_1,characteristics_M1_2,characteristics_M1_3,characteristics_M1_4,characteristics_M1_5,characteristics_M1_6,characteristics_M1_7,characteristics_M1_8,characteristics_M1_9,characteristics_M1_10,characteristics_M1_11,characteristics_M1_12,characteristics_M1_13,characteristics_M1_14,characteristics_M1_15,characteristics_M1_16,characteristics_M1_17,characteristics_M1_18,characteristics_M1_19,characteristics_M1_20,characteristics_M1_21,characteristics_M1_22,characteristics_M1_23,characteristics_M1_24,characteristics_M1_25,characteristics_M1_26,characteristics_M1_27,characteristics_M1_28,characteristics_M1_29,characteristics_M1_30,characteristics_M1_31,characteristics_M1_32,characteristics_M1_33,ergo_duration_M1_0,ergo_duration_M1_1,ergo_duration_M1_2,ergo_duration_M1_3,ergo_duration_M2_0,ergo_duration_M2_1,ergo_duration_M2_2,ergo_duration_M2_3,defect_M1_0
0.00020740145357776526,6.715458706046264,2.0288835409332604,0.00023561067170702114,14.91353719981022,3.989660571244329,37870.801210114056,0.003613132340319275,57504.86462751433,40588.14013068242,16609.47493025662,0.003951223297503748,0.001226157450387202,34.952723553633874,0.0009725357833536103,1191.1846630227406,28366918.53488288,0.0015998502729934827,41966.39777845675,6989906.534304858,0.0031107704853236243,36416.345727603126,0.0036473070215235653,58949.497668991426,38519.184726953485,16330.459773937298,0.003971494071284413,0.001288037379805361,34.07998071279494,0.0010055931031611564,1121.4161084226612,25260524.48254478,0.0015672527498710273,42440.35507413457,8739329.0,0.003076172,-0.00180454,0.00215622,-0.00139026,0.00145071,46.54073,0.004019166,86.15376
0.0001851998483787512,8.042022871492053,3.999994970550951,0.00023654700252989988,17.257975566704758,2.7790087010476343,37562.80081099927,0.003614485124633046,55286.35202998911,39375.922822091234,16034.369224924045,0.004006995016986938,0.001298459909335907,27.358558854357526,0.0008623869275947484,1146.7751674114063,27338154.57889791,0.0015909957426320524,40420.0463129489,9265159.798458891,0.0031235644803123486,37806.20578769095,0.003664862836981642,57660.13499703589,40925.20942919042,16377.010413928398,0.0039472105243260275,0.0013316381659161393,34.392636705015406,0.0008944715664729282,1118.4577138964994,27052965.54123464,0.0015815451859628915,39928.64576051977,11425730.0,0.003115234,-0.00180265,0.00124172,-0.000449181,0.00132619,80.38576,0.004002686,114.3223
0.000128926954418422,4.937261990184207,2.0550715090880947,0.00016748006003545666,15.220421614064968,5.967428295374762,39584.80976122344,0.003635282875807754,57094.32200683402,37093.176830472716,15901.502259382434,0.00391143492507271,0.0012895466354463524,31.02855390877704,0.0008017510771457878,1136.8110068565904,24182176.255598612,0.001562658629891124,40369.54152538737,6419526.1036027325,0.0031458121391855867,39398.80657086135,0.003675487241097948,55948.07292423351,41856.020842898564,16319.746277658218,0.0040241819096225925,0.001254758548503567,33.51743675761246,0.0008725204458925975,1213.1782076044528,25740894.731807504,0.001587194451213554,42700.67095823523,6879885.0,0.003146484,-0.000409191,0.00163339,-0.00152484,0.00160183,85.26872,0.004020997,102.6338
0.00023065493065289145,8.82325487844771,3.0714735607046473,0.00023522755551545567,12.795911714927541,3.061924747311976,38942.99561625695,0.0036863786087366307,56459.98428035779,39833.765707956605,15717.31609214177,0.00391939984487951,0.001285929161698145,40.40219001768182,0.000877503563686946,1137.604276485041,28301859.843517255,0.0015956085680982068,41146.961344049254,9576239.761246484,0.003159109565806416,36825.218827851,0.003669659142964776,55028.19398658642,40050.83994307303,16066.679651252316,0.003965128202339896,0.001265301845768898,37.67952671719341,0.0009401563408412815,1207.9218040133342,29854924.52900787,0.0016112704852692353,40593.537056230765,8258062.0,0.003048828,-0.000622111,0.000570385,-0.000549419,0.00192253,83.43761,0.00397522,107.0589
0.0001772718620218599,8.900991968346979,3.1273354384971164,0.00021810472975213304,15.257625715551324,5.058873344643912,40112.8146388556,0.0036701960021770005,54389.354885155655,37732.95532262991,16109.533578046017,0.003924651243269463,0.0013160920227691384,37.2177751520087,0.0009609231556632796,1149.0703123520918,25787590.8598546,0.001576642187076992,39981.0358813461,6708307.5949562825,0.0030863926184150083,33933.08541989632,0.0036751535706969324,57011.16849628508,39284.18516932963,15863.300706542901,0.003907727461316376,0.001287659357087324,36.47796163454547,0.0009049640285096494,1175.8411269573423,26216417.497357525,0.0015947024831675736,40872.37857154519,7897111.0,0.003091797,-0.000367905,0.00112484,-0.00188017,0.000848743,82.00324,0.004041139,102.4201
0.00014504530925877492,9.139745424514558,2.98987328414753,0.0001973373748112971,14.8146478016082,5.0932185425102485,39332.25855492916,0.003659097794288429,58147.22804349064,37274.046653106925,15990.76209826568,0.003915656949744486,0.0013060230617669192,41.39153264764026,0.0009104767626676738,1093.530769118618,28993572.894471694,0.001600878017609015,41840.47536704529,6788408.573473611,0.0031437951275061094,36707.565799151846,0.0036551558663707713,52840.88160575615,35452.41123471356,16158.534633820189,0.003997510297540555,0.0012248919317355595,40.05931702955058,0.0009131023978128244,1224.124290024282,26648365.38528838,0.001604551078915011,39304.800499960926,6857264.0,0.0030625,-0.000448045,0.00215444,-0.00124667,0.000971977,88.32057,0.003986207,141.0871
0.00016923800315141248,8.921371558220724,1.9613550815541747,0.0002427233625732945,14.434611321679814,4.163028769422785,37592.77210858213,0.003677825959851507,55084.88155567542,38883.64276776776,16131.425222092366,0.003940462878876367,0.001281834091665451,34.96878521544188,0.000934540428875865,1138.4627880575415,26016377.26448868,0.001570192579654641,39784.176195173364,11683497.435031803,0.0030959207934951774,39674.667175379174,0.003674499305724786,58050.1097718779,39685.79717529979,16319.20122829638,0.0039132478089254795,0.0012877459580360414,35.394664368803674,0.0009081216673937962,1174.250394029111,26577270.181051616,0.001564919341097708,37833.513646613676,8050234.0,0.003128906,-0.00149979,0.00181197,-0.00154995,0.00167686,95.73657,0.003995362,126.194
0.0002046665106398664,11.313102258898123,1.8794544696325841,0.00021240252966117767,12.87533390499792,5.12424329461551,38396.96535083949,0.003726186551150042,54798.285010465195,40484.418118651505,15970.44276654968,0.004000064876606717,0.0012957530283967654,43.98668739346311,0.0008877783102251121,1122.125439317264,25913064.84831403,0.0015768137486316764,41222.70571821194,9969643.623910662,0.003093990418596949,38808.2744090306,0.0036772550402554057,56506.75762743489,37312.634387893064,16174.013979577561,0.003921559796817396,0.0013052918923921778,37.071244665544924,0.0009723904005800686,1196.66899869512,28097710.720260516,0.0015646780931414524,41039.26474854884,7820550.0,0.003123047,-0.00179538,0.00217036,0.000731484,0.00125855,83.95642,0.004002686,115.9093
0.0002288943288369537,5.993450307479762,2.1375182899281056,0.0001641409143120967,15.409220358982946,5.048720533339999,38585.62620220842,0.0037143466418204257,56856.303509638754,37962.38240201385,15742.682061124486,0.003951006967998674,0.0013000202346069977,23.93151527897678,0.0008894120597921377,1122.6712369309985,27358979.626135282,0.001575178444985311,38429.09675279873,9975625.22878134,0.0031403493466855927,37093.008548704485,0.0037304147590921,55447.38242561485,38056.23205941906,16528.833057055148,0.0039434729273411205,0.0012904332317494494,32.59565488948651,0.0009404938811729963,1168.6656106061787,26976887.226709194,0.0015979559382256802,37813.35859185894,7459599.0,0.003146484,-0.000463575,0.0022952,0.000578343,0.00113588,101.9013,0.004039307,143.0403
0.00018689168466513455,9.79607641296872,3.0329839949009,0.00021949862262621447,12.670660597193617,5.201301503139011,37877.234647695324,0.003641610829213212,56605.8840199647,39323.09560960579,16305.415704444098,0.003992212666609061,0.0012732278829804282,36.26340775168492,0.0009248473977841834,1172.0340084298407,23873725.4451321,0.0015731650874985304,37293.694063176554,6634757.843973292,0.0031573580619038305,38473.078269698075,0.003651843861224426,55457.47623196227,39364.98769528321,16038.041966539331,0.003969965176704025,0.0013002041427142008,33.37287038407502,0.0009169849899839796,1193.6578812660161,29337081.562087256,0.0015776330268815035,36329.191918915145,8695573.0,0.003140625,-0.00183342,0.00182249,-0.000259664,0.00123808,106.4791,0.004057618,130.8329
