characteristics_M1_0,characteristics_M1_1,characteristics_M1_2,characteristics_M1_3,characteristics_M1_4,characteristics_M1_5,characteristics_M1_6,characteristics_M1_7,characteristics_M1_8,characteristics_M1_9,characteristics_M1_10,characteristics_M1_11,characteristics_M1_12,characteristics_M1_13,characteristics_M1_14,characteristics_M1_15,characteristics_M1_16,characteristics_M1_17,characteristics_M1_18,characteristics_M1_19,characteristics_M1_20,characteristics_M1_21,characteristics_M1_22,characteristics_M1_23,characteristics_M1_24,characteristics_M1_25,characteristics_M1_26,characteristics_M1_27,characteristics_M1_28,characteristics_M1_29,characteristics_M1_30,characteristics_M1_31,characteristics_M1_32,characteristics_M1_33,ergo_duration_M1_0,ergo_duration_M1_1,ergo_duration_M1_2,ergo_duration_M1_3,ergo_duration_M2_0,ergo_duration_M2_1,ergo_duration_M2_2,ergo_duration_M2_3,defect_M1_0
0.0002198580247311113,6.977360310913281,2.1710805970184155,0.00020499475168069898,14.838583416687605,5.004823926545902,39544.39694067795,0.0036849558493505527,53747.441090696884,40276.908102198606,16334.973856980887,0.003943299579699767,0.0013522182718760526,24.90128291662409,0.0008027538154208232,1242.1762404584665,26454963.40263697,0.0015472004680069761,38985.22768161069,6705661.690871979,0.0031320366159688405,39167.60731120826,0.0036328046904324026,52213.335062947874,38324.706229741976,16015.750255190751,0.003936777489103978,0.00131726495071054,33.694224595887135,0.0008063969700481578,1236.9114844756823,29706000.12604574,0.0015404794460053648,39914.8776313076,3713885.0,0.003119141,-0.000541401,0.00147869,0.000532798,0.00106321,83.52917,0.004058533,107.7609
0.00015734766163352903,7.539908490500149,4.03378132580868,0.00023566044116846404,11.715994115191624,5.061316302210144,34992.298197583455,0.0035826881689413025,59838.331215646074,38475.234167532966,16016.980731962098,0.0039866682879346515,0.0013139887683367181,34.76238614053802,0.0009364934767245785,1203.233425192521,25227919.66306001,0.0015626332860234377,41289.87787427917,8329903.556619628,0.0031261655751687783,39063.33879551216,0.00368336082653586,55757.74777498974,39078.535371882455,15889.968471881832,0.003944722180457872,0.0012921983625225695,28.561065463556453,0.0009440389972319601,1157.9290712330169,25673010.84439343,0.0015651244302273104,37191.943498610366,8804955.0,0.003117188,-0.00140225,0.00111704,-0.00143455,0.00181459,67.2628,0.00402649,94.27168
0.00025297663524340055,7.861400079383017,2.0049775249425776,0.00024298984995610006,15.708323249503795,4.068082736682108,37553.64337726675,0.0036938035784688716,57097.2285409149,36035.09334328502,16184.16424454703,0.003929147479266765,0.0013014943011243744,37.82324396813762,0.0008889279577113513,1193.9193835539743,26969504.635498576,0.0015774806042858748,43438.653506203525,7373009.574998867,0.0031553153062752405,36863.09533032794,0.00361254359982047,56505.46628444582,38140.800108081035,15906.024730045177,0.003930517931264533,0.001289755835390402,35.105359938554066,0.0009093997510724625,1206.1963690701068,26239455.76691522,0.0015673478754464317,40229.70817176179,9384654.0,0.003083985,0.001136,0.000578507,-0.000548265,0.00169203,100.1312,0.00401825,130.6192
0.00017750382846298078,9.357282935386715,3.052201624840535,0.00023193874246414334,11.595044088832697,2.8667751313916447,39120.615395834546,0.0035791565394830568,57295.224870922204,35833.78433872034,16217.488818356918,0.003920634182279788,0.0013335890276024384,31.183876212571867,0.0009653392625715578,1161.5579714564944,26115448.319648657,0.0015935929410855866,41631.97579705329,7892162.269635177,0.0031047621436824,38909.844667237085,0.0036726914167345397,58058.23113507147,40274.835483753755,16321.949857616155,0.003978628547295922,0.0013022383449298877,25.984147706942725,0.0009363473154641737,1108.119171618873,28676171.81852085,0.0016000190880892681,41160.84139015281,4922026.0,0.0030625,-0.00044323,0.0020775,-0.00097187,0.00179739,67.62902,0.003988954,94.21064
0.00015063700402171817,6.694236893040316,1.9993766760765275,0.00022106233308197875,15.090297765120319,5.022784546658529,37916.63595854901,0.003677065545766929,56220.53389048733,39869.563494928414,16212.64326028755,0.003995402953556046,0.0012888091175897135,33.853692989892465,0.0009069624394446465,1108.2250735459147,27928145.38272316,0.0015703654319637727,39998.8936558185,9621147.68320407,0.0030956151750204212,35987.875470869716,0.0036480623445475525,57509.99205291228,39235.02549818458,16087.254702401893,0.0039489341212483,0.0012653895704880839,39.30643340913033,0.000911018023311786,1227.5417370723758,28714651.404724635,0.001568747837968263,42004.50381553144,7820550.0,0.003109375,-0.000399367,0.00157196,-0.00146121,0.00102896,61.58636,0.004031068,91.61657
0.0001751245188989096,5.651565121218344,1.8426404182963199,0.00024801071196885676,12.857166463800327,6.142316018100855,38409.97473770139,0.0036493897429463323,55106.94211025958,38930.890163331635,16731.91131553715,0.003988870377699941,0.0012940706006286668,24.0441645091453,0.0007494652853346407,1203.764115204028,25858756.22514203,0.0015982700186663223,41716.630378137546,6867786.854444453,0.003082583937635999,38156.889049879304,0.0036624459834243453,55973.36352003562,40683.74983921818,16066.020284368848,0.00396597173520186,0.0013401368934107226,32.33873935636999,0.0009050715359309177,1235.402395288149,24111271.29534277,0.0016022169091642943,42321.91392810518,6003780.0,0.003126953,-0.00180955,0.00122287,-0.0012773,0.00244399,57.13065,0.003972474,96.04176
0.0001719750404450759,7.065426138841976,1.985117462463312,0.0002523984677157016,11.958404332322392,6.0277912350736225,39445.835407970895,0.003670958782915966,55456.66688838573,38531.33373874659,16397.897012581958,0.003970662422779042,0.0012850743698678783,32.42499028550418,0.000977230595372388,1158.169012668112,25141637.89780813,0.0015800819309347747,39866.14967251008,8755012.617690003,0.0031029480121561185,39035.852961854915,0.0036469250461998903,55425.40685533717,36961.79395096891,16372.175357472339,0.003988511491813264,0.0012785503803299015,35.29594228211417,0.0008903935443569198,1186.3008415986476,24454294.087137606,0.0015963766647950994,40616.01026813995,7000202.0,0.00316211,-0.00142731,0.00115646,-0.000809794,0.000709705,93.11198,0.004072266,137.4249
0.00015868147276702302,10.019368050368817,1.8608285560009274,0.0001822693853795493,13.029090672301544,2.8039393568574646,38800.30832219427,0.0036463295573608834,52569.00605753198,40266.978095989856,16302.235291446581,0.003927941384308157,0.0012352818745956541,42.241576316374484,0.0008462175261073617,1125.6536524973615,26275303.00231406,0.0015990524054637428,42305.16841671738,8419628.431042995,0.003145171913820293,37009.78776269388,0.0036793467323182924,56453.29856969866,39324.39077009148,16249.126634610733,0.003940580415513449,0.0012529559780447117,27.899911424348034,0.0009629133046894282,1162.3862966964377,25833691.90088325,0.0015749066650686057,41099.509432183804,6376747.0,0.003115234,-0.000251572,0.0012352,-0.0010846,0.000865624,92.25746,0.003950501,119.8157
0.0002230945048194258,11.882306017928945,1.8172875935605406,0.00019342730129639336,14.863569757526557,5.220444087619844,34797.88410755679,0.00367703142593181,58647.27061968608,38558.27109971341,15884.595162489813,0.003963679279154584,0.0012931251961501799,34.05896889259439,0.0010148094080326057,1164.1158450518035,26502843.56280363,0.001565821394512376,41406.712003794506,6819412.546227294,0.0031391367257741255,36248.48610412329,0.0036516299867483852,55324.20167474765,40473.45470692958,16159.893699073644,0.00394455518684097,0.001244302190513515,19.752625936850922,0.0009456221460954615,1127.9494437020987,24458407.956012264,0.0015722613253890472,40373.13214209712,6967396.0,0.003144532,-0.000457026,0.000790611,-0.00180958,0.001137,86.51998,0.004080506,118.3508
0.000214638460843184,5.604342275665049,1.8632734139370681,0.00019613785139112593,11.84015019883801,4.997784266501926,40172.81323820683,0.003646814770247539,58367.60900061363,37496.22785457261,16157.324858822853,0.004006642473641398,0.00129966970124076,28.47943212244077,0.0008509590362400339,1191.7218156952088,27072212.049171727,0.0015679037404978254,39777.94525906643,6635775.9162787935,0.003116891257437046,38006.39585599112,0.0036817997415065757,56331.38071377429,39859.16082835592,16316.131781559337,0.003968565734107038,0.0013098448186814032,34.98765636674736,0.0008497903285669872,1117.9952210280317,25484324.05760103,0.0015994396283454879,37861.0517199044,6956461.0,0.003085938,-0.000867603,0.000974762,-0.00145093,0.000954765,98.7579,0.00402649,138.432
