characteristics_M1_0,characteristics_M1_1,characteristics_M1_2,characteristics_M1_3,characteristics_M1_4,characteristics_M1_5,characteristics_M1_6,characteristics_M1_7,characteristics_M1_8,characteristics_M1_9,characteristics_M1_10,characteristics_M1_11,characteristics_M1_12,characteristics_M1_13,characteristics_M1_14,characteristics_M1_15,characteristics_M1_16,characteristics_M1_17,characteristics_M1_18,characteristics_M1_19,characteristics_M1_20,characteristics_M1_21,characteristics_M1_22,characteristics_M1_23,characteristics_M1_24,characteristics_M1_25,characteristics_M1_26,characteristics_M1_27,characteristics_M1_28,characteristics_M1_29,characteristics_M1_30,characteristics_M1_31,characteristics_M1_32,characteristics_M1_33,ergo_duration_M1_0,ergo_duration_M1_1,ergo_duration_M1_2,ergo_duration_M1_3,ergo_duration_M2_0,ergo_duration_M2_1,ergo_duration_M2_2,ergo_duration_M2_3,defect_M1_0,defect_M1_1
0.0001632421412499104,11.175595157234767,1.9311233666082812,0.00019260970499242593,14.7547197716738,4.058692145838613,37928.41873128525,0.0036756425522633616,55341.04164294441,40391.920308735775,15998.75469769907,0.003974676896533365,0.0012869424159383277,20.277275766763186,0.0007830669935534102,1233.6967325065343,26244278.301197316,0.0016087200372724903,38134.95453457345,6700426.548845573,0.0031128658390757527,36983.54810870121,0.003559802634528339,53353.7075552336,37591.43883062228,16255.505783956762,0.003978040996220405,0.0013120877899976317,32.943824320911496,0.0009553473285029876,1194.318769159223,28232319.985922888,0.0015768505332818107,41163.05706883832,9045588.0,0.003144532,-0.000868835,0.000756081,-0.000461386,0.000819069,62.74606,0.004021912,116.184,0.004483338
0.00019241771395536392,9.134591930461925,1.8644775948787753,0.0001739823666619909,15.446314981672849,5.023125800304233,39356.74608026535,0.00364804600884765,56198.53945060776,39372.304706838426,15888.663953249605,0.003952416263634745,0.001280807366389052,36.79834833801576,0.0009454518218297858,1171.2123961918514,25074443.076178845,0.0015953922967871128,39908.0543023214,5827043.96948635,0.003109240795459085,36774.79812684182,0.003676714622876576,57097.834204909304,39876.55326112906,16126.30179431524,0.003960682601630794,0.0013097208772666305,30.148011226951873,0.0009360230889181865,1180.5473823224925,28049903.585589558,0.0015998865327965513,39429.0476099693,8594183.0,0.003115234,-0.00141292,0.000829208,-0.00150861,0.000674046,59.93835,0.004074097,120.365,0.004403688
0.00019991434585571533,8.10855177810505,2.175647478448537,0.0002546680825523996,12.758371132190346,4.14426826108699,37895.299688316045,0.003629969947760223,57751.685774173886,41561.685330803164,15936.129061715126,0.003987747999614342,0.0013089497220823117,39.682814702453165,0.0008490315292435693,1148.8171973473507,27932616.09059658,0.0016028346701864662,40476.063194337614,7891141.935361511,0.003176280941732768,37525.92315170044,0.0036720960861988945,57102.06103125832,37861.46039874092,16108.663688992207,0.003944908904212393,0.0012554675571154446,31.870684931455823,0.000938723228026106,1177.365359134371,25380022.335950553,0.0015563307752351106,39642.16296554276,8498695.0,0.003095703,-0.00101768,0.00120219,-0.00144714,0.000766766,71.35228,0.004067689,131.9315,0.004466859
0.00017752782821695392,5.915072903012642,2.1354363542408694,0.000266309065417627,15.219048397736472,5.249032890095833,38570.43096488628,0.003675267369370504,56897.044722656334,39117.558855168354,16245.760191663558,0.003912539387250896,0.001313059247570626,34.45198787752003,0.0009700030682791298,1104.8039299032969,27350099.067293692,0.00157321453704508,38973.65997633392,6089899.50991557,0.0031006286114197384,36916.06518569151,0.0036732896213932244,57451.46509917181,41298.26819638883,15802.537618626962,0.003950985624415238,0.0012919051123092794,38.26318327279279,0.0009185433564351254,1212.286700297481,27922212.89512853,0.0016221577457087941,39603.82979005341,9094557.0,0.003117188,-0.00181214,0.000621571,-0.00085839,0.000942741,76.69302,0.003952332,132.8166,0.004444886
0.000196273130377611,12.440905498522158,3.0403311885100597,0.00022024430427583196,12.56030490749532,4.81255072573826,39284.57099599523,0.003625780381641735,56476.841473629276,37992.57954163137,16312.979695497224,0.003967397306554452,0.0012918238139029874,31.74365480574345,0.0008289887829344923,1239.6181984581426,26750390.231355023,0.0015685330662480429,40044.70512203638,6156760.6456803465,0.003104094587968223,39527.25489753413,0.003619902755790278,52810.95836578854,39554.364080846644,16047.157129351008,0.003973032632418284,0.0012945596992502172,27.153942612382913,0.0009360357900115597,1156.5820664617213,27827906.610682398,0.0015427512287878725,40976.44898239457,12170820.0,0.003095703,-0.0018543,0.00193448,-0.00121742,0.000828888,65.18754,0.004022828,114.9327,0.004377137
0.00016891961590874695,6.837248526700567,3.0205017066484836,0.00021879686543570996,13.935277476695791,4.432377083234791,36019.9137834491,0.003734224317864962,58211.595441663165,40388.055418730975,15925.8805135491,0.004024156281473161,0.0012605752449600658,29.937745685501092,0.0008153733146479018,1173.8258823850276,27414148.5313841,0.0016035998715077948,40179.04299841254,5305725.772559303,0.0030755354861721125,39256.04284603944,0.0037027695586075923,55588.78434403053,39169.9735096,16314.345651967042,0.003953422335917346,0.0012913125424134475,35.44012998032115,0.0008665799052727088,1201.1071780971133,26081927.36972587,0.0015771443764804063,37275.85503049904,6728565.0,0.003048828,-0.00103153,0.00120213,-0.000592511,0.000960037,55.81836,0.004074097,108.829,0.004398195
0.00016376512359546325,10.545957571198414,2.0487019837630864,0.00019959945926708463,14.49527445632819,4.977109189796551,35633.020664651034,0.003653431911405235,56409.78945443253,40244.412276407515,16043.168954523031,0.00389367257463303,0.001283429453753442,29.397494724090098,0.0009771261881291525,1141.0560567600542,25818570.930375513,0.0015960141082195518,40756.23511633705,8280293.640936995,0.0031745637382139696,37728.05390285208,0.003622443882115056,56647.39417082067,40545.13106866274,16212.889430893907,0.003890328358025809,0.0012747806046048353,37.036692482195804,0.0009452032674499212,1190.1713231286053,22864697.899893053,0.0015692392242630938,39566.19814466911,8826825.0,0.003050781,-0.00151802,0.0012345,-0.000498383,0.00121031,76.6625,0.003982545,132.1146,0.004471437
0.00020898830209862626,9.705297384863483,2.149312900374825,0.0002667365094247048,14.617237354307704,6.1193815653216985,34649.86097527166,0.0037024366657503415,52801.47188672179,35981.9455217643,15925.629996555735,0.0039972834905281284,0.0012369367405893525,34.085649217858794,0.0009097455083331669,1202.6177823448936,28652336.809097804,0.0015732347268419106,41421.63038478066,8545569.9843322,0.003178864589822778,39290.01600582641,0.003700777234635994,58086.81363965158,41529.48990751755,16625.83078501228,0.004010873885425149,0.0012910197221251362,30.38586494880038,0.0008917656349473561,1271.3818069498545,25723361.08304013,0.0016044969872397849,37549.786774209206,10259680.0,0.003142578,-0.00112358,0.00131117,-0.00060712,0.00144405,83.98695,0.004055787,124.546,0.004352418
0.00014938563150519127,8.442882194128035,3.028735684938349,0.00022838643795789534,11.543065104769857,2.8889300432018765,39129.389372824335,0.0037364028023141307,56115.11535555458,41349.84129161298,16373.237594865686,0.003925871469384489,0.0013159441459021143,36.66476287903623,0.000809203820290138,1115.6492168382124,26192819.39457116,0.001613780474184944,40126.917135095006,7680161.445530093,0.0031538888719319174,41583.71525925787,0.0037046116747445606,56548.20929086908,39431.20006336748,16157.25173785522,0.003966021872988766,0.0012738150371774258,33.060209935869565,0.0009058675789126508,1199.372597046081,25174511.319068436,0.0015640570101500112,40893.522057905415,8476810.0,0.00306836,-0.00182615,0.00130795,-0.000494686,0.00141093,98.60531,0.004010011,113.3152,0.004461366
0.0001737401786107886,5.6328595968949555,2.6758739585530487,0.0002101711688192713,12.133469618215486,3.8390051581273625,35657.1621274029,0.0036166180994101874,57537.37018265164,36421.102918077646,16455.567903790747,0.0039408127150565185,0.001293316898853719,39.397392358868785,0.0009426838874422722,1123.6436917520414,25935430.603926793,0.001570302968608739,38603.91005964085,7480990.832800444,0.0031352756188875895,36536.28664071493,0.003707574447657814,57594.55280058709,38362.658389831675,15997.541214904195,0.003992083680972688,0.0012925663842290735,35.85580112470065,0.0009359106507445004,1172.5836665424135,24137397.640879076,0.0015952931126587899,43605.37333063089,7678347.0,0.003138672,-0.00180492,0.00117517,-0.000634877,0.000834389,65.67583,0.004062195,107.944,0.004499818
0.0001590872672057148,10.17281744979977,2.212710463863586,0.00019288670110702348,12.642396528708504,5.8197406186628085,35995.279612130136,0.0036351011017975885,56192.83704159458,42400.1108944045,15997.490026358511,0.003939948669210944,0.0012854093393917226,24.969216729150983,0.0009809150653068506,1180.1462732766574,24397263.06010455,0.0015647685524840258,40268.8514287453,11734383.749910435,0.0031399967276709855,39255.18447791424,0.0036886755841049252,52844.252557555206,38603.89624374576,15934.647498946564,0.003946743862178033,0.0012681582051516584,39.299458698980445,0.0009425070485525489,1181.7058303547026,25794987.817731135,0.0015646223303135336,40716.88709022829,7100977.0,0.003115234,-0.000359825,0.00170898,-0.00179617,0.00143755,86.33687,0.004068604,101.5351,0.004488832
0.00016052299943536703,10.927655903166125,2.91784223286163,0.00014516841828350055,16.971552154969306,3.8414974283015937,36605.84905512131,0.0036840151377656714,55135.4549321252,37611.41903624684,15931.61736472311,0.00395769816006389,0.001309614807721331,37.71712131527498,0.0009310390062169248,1137.1813139753895,26670190.68158985,0.0015802013022823392,40512.92972522739,7078995.3169766255,0.0031484563014518665,37110.73266415365,0.003615103622280061,56062.20772724766,39074.29406013674,16013.662814682464,0.003961851661035007,0.001256760123234165,37.092721997428015,0.0009981755459786427,1236.7200475803775,25129317.966452602,0.001603854765095973,41806.70900944562,7383038.0,0.003154297,-0.00025818,0.00114948,-0.00154923,0.00125397,83.40709,0.004025574,84.32265,0.004426576
0.00013716927543208437,7.655893848987326,2.055312907466454,0.0002091212321312576,14.026441128656955,4.050136270598651,37534.81103651173,0.0036469323695879218,56411.86601869057,40075.11297986647,16208.871055388807,0.003988160424869191,0.0013000108603395603,34.90788231497361,0.0008539234180798036,1197.9182579228038,24469247.252117805,0.0016126684553249945,38892.555650981514,8339522.6657139985,0.0030972924719859956,34517.98234829574,0.003728093739860127,57845.53526748617,38719.95489953212,16297.140404609754,0.0039053013928802504,0.001324941608923805,33.7905462146185,0.000907794075462046,1252.7965131237468,25778230.60960034,0.0015726838987160901,43440.64820932347,8412175.0,0.003132813,-0.000257833,0.000576946,-0.00181319,0.000584053,55.51317,0.00403473,129.3069,0.00438263
0.00020150648161372232,8.156008318413217,2.0673784675285973,0.00022614881665230916,17.689369128796915,4.113854132258778,36701.860323089044,0.0036482117563880244,57567.249158607985,39093.453205755075,16114.100572840522,0.0039054025728192878,0.0012884021557006994,34.648155796090755,0.0009751416586130285,1166.153881514325,25796679.894614622,0.0015967280595719808,39413.261943332785,5691195.636067594,0.0030735343342703407,38530.87121510527,0.0036011852008670164,53805.33153984807,41362.021270604106,16158.715783206937,0.0040014394333494074,0.0012870683167509275,41.91175547041979,0.0009009515265008006,1171.1365443612524,29070441.449996106,0.0015761688944007145,40598.21079698663,7481469.0,0.003138672,-0.00123173,0.00145317,-0.000488883,0.000816616,93.9665,0.003985291,87.80176,0.004397279
0.00017867512857936866,6.892445837030401,3.149106484223793,0.0001971194421775272,14.772028530069974,5.241744266769565,36602.719154839935,0.003672157628582846,56850.049541651446,38192.398620522974,16254.641291176678,0.0038836439057684915,0.0012381257540459924,30.109732650008425,0.0009340160022019943,1230.851463157054,23580979.864844367,0.0015971783714043028,35614.926015005636,6891184.006591164,0.0030999134921339635,37319.28709209465,0.0036911483851242454,55591.59372950573,40166.8004918843,16156.428149751375,0.0039314717309524155,0.001301010743011468,30.889145362561788,0.0008901598083821944,1150.8432177762431,23107371.42767361,0.001577351130579178,40977.40338188357,8708191.0,0.003101563,-0.000516281,0.00118468,-0.000484978,0.00100579,70.34517,0.004063111,107.3336,0.004387208
0.00022939300646197033,10.742111564417765,3.1147780606549307,0.0002003318777615813,13.716795769426012,5.205975113459014,37501.16887993222,0.003622626527488382,60032.52867815315,38278.200959641494,16509.938665691207,0.0040249431603025946,0.0012411226139839946,26.74765077973843,0.0008842515849031908,1158.0626224790394,27666254.01031656,0.0016047548040001235,40598.540102276194,7842420.175398006,0.0031454776472627003,40059.925561766504,0.003650398570263192,57308.7729417323,39620.596801552216,15907.080353797992,0.003939487907176719,0.0013103879801796663,33.976804240283855,0.0008639131535028867,1168.9005406219162,27901456.14215501,0.0015798393710072284,38300.35124192464,7940867.0,0.00306836,0.000583472,0.000847588,-0.00181121,0.0011417,60.24354,0.00404297,115.7872,0.004344178
0.00016585297199969218,10.26542021918126,2.9773272914201394,0.00019550746676619802,14.17638572961984,4.987949845029088,36787.62865825007,0.0036649768887927125,58846.96775089382,35206.92195709786,16057.884139317091,0.00389293012205708,0.001217229079176789,34.125861629846995,0.0009445056761230858,1163.4860784836912,24552861.73314689,0.001578769125042087,42244.33433852787,7313950.679060102,0.003180532423206302,41070.02261747589,0.0036934960099229606,59139.47463776775,37072.9146062884,16005.602911207514,0.003927587634805761,0.00130143764180897,31.372373113988413,0.0008812760232565232,1205.313765537946,26889131.92245178,0.0015777164854264367,42241.527586816715,8148680.0,0.003125,-0.00116627,0.000955902,-0.000389077,0.00159214,74.09895,0.004048462,112.0335,0.004392701
0.00014043639349071874,6.6614217522191845,3.0995736771347238,0.00024590982801641844,13.109649849496785,4.892711088418317,36476.92163342534,0.003678184934370341,59062.6652833892,39753.18749843953,15807.204594103301,0.003910870631126185,0.0012882008723298967,34.51523035732554,0.0009196401060739454,1119.4270067279247,26086413.71403774,0.0015704511037420506,39483.8226023164,8548170.10438148,0.0031634578043909334,35520.70147412993,0.003657870599532343,58565.15953990749,36808.52327216726,16761.136339532168,0.003950000090555729,0.0012874926848683243,39.733478341645984,0.0009692376739725974,1292.925121898982,25399238.622198876,0.0016104476479218447,39361.04326739598,8411184.0,0.003152344,-0.00182179,0.0011988,-0.000529977,0.00100185,80.20264,0.004075013,94.05805,0.004415589
0.0001536916095621893,6.421499873421348,2.925236824836917,0.0001891059173190353,17.048913242922623,5.062433481152261,38250.84524944378,0.003631735160098927,55395.99990383757,38476.82807401596,15874.236155503359,0.003947579364627404,0.0013122408470969773,27.897696956205873,0.0009073313404372135,1153.3225145564838,27024419.229836397,0.001575045215075554,39824.021087886,8007108.98352005,0.0030967772011893935,36404.25631698845,0.003652641330037074,56642.7686456431,40136.57097715737,16047.518555879982,0.003937959793962494,0.001271797442897765,31.103566048794313,0.0009704824847171475,1122.691726411492,23739981.45724728,0.0015987242625464992,40612.62835157145,6792389.0,0.003140625,-0.00178791,0.00090403,-0.000501381,0.00230264,90.63998,0.00404297,93.32561,0.004340516
0.00018844371059392842,5.273125837340238,2.989174890447199,0.0001994108192685494,14.898985751099792,6.22656552431906,37403.55783322368,0.003639919171427707,55652.31464142752,39506.48463057514,16253.92402444209,0.003941073131845201,0.001273634813609274,35.417447976699755,0.0008411239998242471,1161.0525489236945,28553587.75323324,0.001544715567731091,42154.48620433489,6337631.127742419,0.003173160307744348,39643.76509995327,0.0036297323847750943,55797.323303024656,38745.825769757175,16090.19069054577,0.003943965074928355,0.0013102258557026643,36.82362653934075,0.000891845893280071,1179.016110051891,28558842.38215576,0.0015886610495614887,37789.01796537827,7689283.0,0.003119141,-0.0018053,0.00132521,-0.00148687,0.00205137,95.73657,0.003972474,108.9816,0.004465944
0.0002310356494663953,9.357686358644164,2.0220269959035653,0.00024162428931710157,14.075357498171586,3.2011482199839536,38857.61170187177,0.003648449987000314,56931.343141434096,38032.26439360675,16037.470333751515,0.0039698883932333074,0.0013001015849030437,32.551913232312785,0.0008801995886772014,1126.7049789041978,24183779.163282625,0.0015777588379096055,39149.16656844169,11136523.307614509,0.0031241586028520384,37432.24143045166,0.0036676306279972977,54579.57244389604,33792.993951666445,16158.237891092238,0.003975584878182913,0.0013238099706251879,30.68285329399497,0.0009602876202794518,1169.0912477721092,25418102.48812836,0.0015574013303713574,40704.97801366183,7667413.0,0.003089844,-0.000389524,0.00112627,-0.000477429,0.0011057,75.8385,0.004083253,115.421,0.004369813
0.0002053486650268499,6.232614228344342,2.017500058796031,0.00018325817939858334,15.013991209533504,4.778764539503499,35715.64428728162,0.003653706191338996,57867.76701295804,36698.80946035666,15832.877015527816,0.003949638119502057,0.0012725715884335503,22.60274619407233,0.0008931423001496708,1213.347008359961,27872346.01847434,0.0015950322597105542,39871.64813182539,11607241.84478333,0.003104902724260492,39838.87227023554,0.0036880683490985093,56885.21239113386,40801.70465317219,16327.71566900231,0.0039046637729656356,0.0012731969459616925,21.502680805023083,0.0008478666768701204,1159.6186395448,26701286.841082152,0.0015663370414931738,41019.42032245438,9452518.0,0.003101563,-0.000632714,0.00132659,-0.000477596,0.00100998,101.9013,0.004081422,144.3526,0.004474183
