characteristics_M1_0,characteristics_M1_1,characteristics_M1_2,characteristics_M1_3,characteristics_M1_4,characteristics_M1_5,characteristics_M1_6,characteristics_M1_7,characteristics_M1_8,characteristics_M1_9,characteristics_M1_10,characteristics_M1_11,characteristics_M1_12,characteristics_M1_13,characteristics_M1_14,characteristics_M1_15,characteristics_M1_16,characteristics_M1_17,characteristics_M1_18,characteristics_M1_19,characteristics_M1_20,characteristics_M1_21,characteristics_M1_22,characteristics_M1_23,characteristics_M1_24,characteristics_M1_25,characteristics_M1_26,characteristics_M1_27,characteristics_M1_28,characteristics_M1_29,characteristics_M1_30,characteristics_M1_31,characteristics_M1_32,characteristics_M1_33,ergo_duration_M1_0,ergo_duration_M1_1,ergo_duration_M1_2,ergo_duration_M1_3,ergo_duration_M2_0,ergo_duration_M2_1,ergo_duration_M2_2,ergo_duration_M2_3,defect_M1_0,defect_M1_1
0.00022935076133999486,7.825844679559885,1.9578886505119564,0.000210578882540178,16.155271091618374,6.041355126458679,39518.024135734326,0.0036530785461204155,55192.80058516444,40379.749020978255,16517.460992819048,0.0039612634114070105,0.0012942026031462289,30.4632002407251,0.0009681549318856317,1174.3655446885393,26781604.354408916,0.001600017411459101,40427.08209413519,6917547.915650994,0.0031535782393791525,37456.920603948,0.0036418273158515496,56791.38455560862,40271.585282779386,16164.687034341901,0.004002289929807902,0.0012591623498808234,19.735403998948588,0.0008974799597933421,1139.1166438298396,26171038.784175545,0.0016025671634695648,39906.53604510569,9788114.0,0.003173828,-0.000482169,0.00088522,-0.000527308,0.00121466,71.13865,0.004070435,122.5623,0.004450379
0.0001766485555551624,6.755835775969836,2.000875369364955,0.00019599311281566248,15.605957739811853,3.9714403113335455,39062.91485992385,0.003607003039183082,57880.549674736154,40051.99331098641,16061.145125464822,0.003936284927697006,0.0012429988929043914,35.2393070829914,0.0008928359195396654,1129.5398634937237,26306763.824617416,0.0015963740235964141,38175.69944828434,7591727.38286023,0.0031411584053408037,36016.04155076056,0.003693451608774608,55663.93481363753,39988.00115887676,16015.189139450385,0.003946739829731069,0.0013067434268587037,24.819385343035446,0.0009398509336924664,1233.177910983742,25526866.611565176,0.0015983478268180556,41093.46669461442,10515230.0,0.003074219,-0.000459557,0.00244367,-0.000600286,0.00126006,89.75494,0.004005433,139.5306,0.004411012
0.00019495790781535476,6.067657524572736,1.8559186905765361,0.00023000565969770768,15.410497528483377,3.9301899670262173,40770.66099158197,0.003680973524999372,56158.73816452657,40146.724813054396,16088.53936904319,0.003939553825843976,0.0013039399749976506,27.97700498945744,0.0009075051358938781,1123.5806659566476,25893738.627392087,0.0015810686409044562,40898.00339505367,6956147.084097004,0.0031279072708607645,34175.78021386833,0.0036091568358657413,58358.87979644419,38550.166422785915,16377.228231495836,0.003968896126946616,0.0012994258282904678,26.58292573543828,0.0009786750095919711,1165.6941265772623,24379752.27293792,0.001577362875800289,42380.182911007425,9542012.0,0.003173828,-0.00102784,0.00128672,-0.00177108,0.00107479,81.97272,0.003995362,129.9478,0.004453126
0.0001493439675113208,12.68939798940268,2.1768409523947696,0.00021994665057937024,13.905188378318943,5.266148842385511,39309.93009498707,0.003689729682552784,57795.48315923541,38207.23610300931,16045.747240482406,0.003959893365562136,0.0013152928032128576,21.86362523754973,0.0009321431106244964,1198.4273127960032,25398668.25990077,0.0015790664895215857,40474.83651430721,9582307.75729132,0.0031245663757618882,39099.18971896691,0.0036619606078944185,58981.97291791072,39620.8505360906,15999.025135702701,0.00391968451256908,0.0012883578838252024,37.02214998480851,0.000905972760420991,1236.4102112148917,26256589.43874482,0.0015909126081971076,37975.32663199853,7503340.0,0.00309375,-0.000442185,0.00134183,-0.00044979,0.00159188,102.8169,0.00397522,134.8308,0.004452211
0.0001938034971959239,6.239311049260729,1.99324541939354,0.0001991774139607071,16.02956134840999,4.13865010870674,37117.52524695577,0.0036704255879227814,55691.448125118404,38923.39695551029,16433.517423587924,0.003901558506307585,0.0013074249847653202,36.29067295050235,0.0009322060548606444,1108.9436860219407,25389365.79385532,0.00159628074953817,40758.576557065855,10850396.74250778,0.003099587051392727,38377.51058788529,0.003706633899645932,56247.05446966494,35984.85564416959,16115.509524103943,0.003890875071290934,0.0012880376489181253,35.72684522637807,0.0009684893829753643,1140.1400117542275,23524652.8988168,0.0015641754100222693,39223.04180909985,5523595.0,0.003033203,-0.000551175,0.000452343,-0.000420827,0.00124716,100.65,0.003955995,130.8329,0.004381715
0.0001957377691355151,7.326277344458133,2.8775880305153634,0.0002100899659374437,15.68173956086008,3.2347238773321836,39690.26109007967,0.0036434662483143736,56274.002445617785,40990.69585064471,16181.900783704621,0.003985562903227004,0.0013161010418014125,37.396911011665466,0.0009574401812723049,1115.9875050018682,28579033.044837937,0.0015838436307774428,40176.0130361293,7416700.97570332,0.003060990913436421,38540.36805271521,0.0036068128500083042,54699.34263769071,38245.076701195016,16227.208161657776,0.003941498257398463,0.0012809331200190613,32.82921285704569,0.0009403003305797806,1246.035619845766,23301098.98313543,0.001606927917152565,40333.79897235844,8673688.0,0.003101563,-0.000403331,0.0012971,-0.00125144,0.0021279,70.98605,0.00394867,125.6447,0.004419252
0.000228831819727762,9.701761393533822,4.020670711481859,0.0002332575510595331,15.577035259367634,5.123657835993523,36189.434899949265,0.0036988426419416283,57791.20767485064,39453.704386288955,15859.437129861552,0.004030388015277857,0.0012687464391821072,26.485189948898604,0.0009155663864288382,1130.6138595489906,27179047.898073517,0.0016166704551967865,39152.63229867833,7939441.820176284,0.0031681642073891052,36666.176564624315,0.0036815251766682284,59829.1907028433,39612.66150485928,16333.898722487538,0.003928217985084152,0.0012753625857304734,25.10205594290346,0.0009395883991268912,1177.52567265038,29761665.128496658,0.001598105555273644,41193.38620372722,9978277.0,0.003101563,-0.000477471,0.00169769,-0.000257975,0.000512123,103.824,0.004024659,96.43849,0.004393617
0.0002488084123295674,8.843645534766704,3.0360098501831763,0.00019531018653523206,16.593587100819068,4.8869141245053545,36792.387901158225,0.003659530622477557,54521.9287937338,38105.3319965234,16396.994696600806,0.003978803343179542,0.001297288659412738,29.39352924936693,0.0009191905358420889,1216.1187166298585,28064384.042858884,0.0015817620606612607,41126.78072168428,8499474.882481487,0.0031921481776738905,39533.74337297902,0.00363003162727457,57859.16908996635,39443.04675257772,16021.277402096199,0.0039419944637154895,0.001270318337303527,42.71200116842196,0.0009274658503369901,1163.4079326898143,25393841.804275725,0.0015779128525403297,40318.86784144336,8378379.0,0.00309375,-0.00178439,0.000889462,-0.00180717,0.000396675,103.9155,0.003976136,114.5665,0.004419252
0.00013991379094904137,13.290914458316596,2.959532997732167,0.00022306373503109766,14.179537666884201,5.025487357482037,40163.823335699715,0.0036698018386411763,56258.08150639407,41594.863700562164,16069.143404057239,0.0039695202858234125,0.001294740966640386,34.517085470316715,0.0009174018446634028,1102.2770467474372,27847557.160096142,0.0015727115824662587,39370.73825885754,6449677.42598776,0.003068070205789367,33953.88003180748,0.003689019688464946,56661.482682432565,40440.32377184331,16484.596543546068,0.003934036193199306,0.0012437247169517212,35.81081379959889,0.0008224201111386269,1189.6560224605869,27516735.294539753,0.00156878898495896,35713.23573494216,7251771.0,0.003087891,-0.001474,0.00145026,-0.000842289,0.000708618,70.03999,0.003952332,98.72739,0.004415589
0.00018712462678354506,9.719529472835868,2.1502425463144537,0.00017922804678059394,14.98055226219566,5.0501885782609195,39118.47621751217,0.0036694682070862114,56602.77521336281,36140.46981930423,16118.658112503243,0.003940669897497378,0.0013291901050917815,35.4861899165408,0.0009195203266633154,1128.757916314432,27930478.41379065,0.0015672031569542275,38149.01906944831,9034624.53808574,0.0031709547827854503,40444.949839488385,0.003662998953555983,55239.51246810766,38146.705823216544,16127.343108196614,0.0040259199218056,0.0013195797399798692,21.091210633493468,0.0009252474384233912,1216.917568686768,27299143.35378914,0.0016028351311756662,43356.469913784524,6376747.0,0.003150391,-0.000243588,0.000953304,-0.00117951,0.00178679,59.5111,0.003982545,112.1861,0.004490663
